Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
CorA_0_CAS-III-B-III-D	NZ_CP085987.1_635	328	551	0.016	12.1	639612	640595	NZ_CP085987.1	635	0.17682926829268292	0.11070780399274047	1
Csa3_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_4280	174	164	0.056	11.3	4508442	4508963	NZ_CP085987.1	4280	0.47126436781609193	0.3719512195121951	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_1280	154	118	0.01	14.4	1289893	1290354	NZ_CP085987.1	1280	0.17532467532467533	0.2542372881355932	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_1954	133	118	0.0053	15.2	2005395	2005793	NZ_CP085987.1	1954	0.48872180451127817	0.5423728813559322	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2125	256	118	0.0092	14.5	2187996	2188763	NZ_CP085987.1	2125	0.1640625	0.4067796610169492	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2618	118	118	6.6e-17	60.1	2732815	2733168	NZ_CP085987.1	2618	0.5847457627118644	0.635593220338983	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2925	268	118	0.0068	14.9	3083655	3084458	NZ_CP085987.1	2925	0.16791044776119404	0.423728813559322	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3198	301	118	0.016	13.7	3390601	3391503	NZ_CP085987.1	3198	0.25249169435215946	0.3898305084745763	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3838	208	118	3.6e-09	35.1	4045775	4046398	NZ_CP085987.1	3838	0.34134615384615385	0.6694915254237288	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3877	100	118	1.5e-17	62.2	4086058	4086357	NZ_CP085987.1	3877	0.86	0.7966101694915254	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3995	255	118	0.0023	16.4	4201844	4202608	NZ_CP085987.1	3995	0.22745098039215686	0.4491525423728814	1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_4749	293	118	0.0026	16.2	5015839	5016717	NZ_CP085987.1	4749	0.1945392491467577	0.5084745762711864	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_747	163	118	0.0045	15.5	766063	766551	NZ_CP085987.1	747	0.49693251533742333	0.559322033898305	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_849	145	118	0.00017	20.1	870423	870857	NZ_CP085987.1	849	0.5241379310344828	0.576271186440678	-1
Csa5gr11_7_CAS-I-A	NZ_CP085987.1_4033	267	125	0.072	11.5	4240507	4241307	NZ_CP085987.1	4033	0.42696629213483145	0.704	-1
Csa5gr11_9_CAS-I-A	NZ_CP085987.1_2558	192	115	0.005	14.7	2672949	2673524	NZ_CP085987.1	2558	0.21875	0.4260869565217391	1
Cse1_0_IE	NZ_CP085987.1_4021	486	504	2.3999999999999998e-173	575.7	4222858	4224315	NZ_CP085987.1	4021	0.9732510288065843	0.9365079365079365	-1
Cse2_0_IE	NZ_CP085987.1_4020	187	159	1.7999999999999998e-35	120.7	4222301	4222861	NZ_CP085987.1	4020	0.8823529411764706	1.0	-1
Cse2_0_IE	NZ_CP085987.1_4632	669	159	0.0015	16.9	4892038	4894044	NZ_CP085987.1	4632	0.3273542600896861	0.8867924528301887	1
Cse2gr11_0_CAS-I-E	NZ_CP085987.1_4020	187	160	1.2e-29	101.8	4222301	4222861	NZ_CP085987.1	4020	0.8877005347593583	1.0	-1
Cse2gr11_1_CAS-I-E	NZ_CP085987.1_4020	187	143	6.4e-36	121.8	4222301	4222861	NZ_CP085987.1	4020	0.8181818181818182	1.0	-1
Cse2gr11_2_CAS-I-E	NZ_CP085987.1_2488	212	227	0.023	12.6	2606583	2607218	NZ_CP085987.1	2488	0.3490566037735849	0.31718061674008813	1
Cse2gr11_5_CAS-I-E	NZ_CP085987.1_4020	187	199	7.6e-05	20.5	4222301	4222861	NZ_CP085987.1	4020	0.9144385026737968	0.914572864321608	-1
Cse2gr11_6_CAS-I-E	NZ_CP085987.1_4020	187	183	0.00077	17.2	4222301	4222861	NZ_CP085987.1	4020	0.8342245989304813	0.7814207650273224	-1
Cse2gr11_7_CAS-I-E	NZ_CP085987.1_4020	187	144	1.4e-32	111.2	4222301	4222861	NZ_CP085987.1	4020	0.8609625668449198	0.9930555555555556	-1
Csf1_2_IVA3	NZ_CP085987.1_3743	189	267	0.031	11.7	3963005	3963571	NZ_CP085987.1	3743	0.455026455026455	0.32209737827715357	-1
Csf2_0_IV	NZ_CP085987.1_3009	390	329	0.42	8.2	3175731	3176900	NZ_CP085987.1	3009	0.21025641025641026	0.182370820668693	1
Csf2_0_IV	NZ_CP085987.1_3385	124	329	0.01	13.5	3597500	3597871	NZ_CP085987.1	3385	0.3709677419354839	0.1337386018237082	1
Csf4_0_IVA	NZ_CP085987.1_1423	715	666	4.8e-37	126.0	1451409	1453553	NZ_CP085987.1	1423	0.9034965034965035	0.8948948948948949	-1
Csf4_0_IVA	NZ_CP085987.1_1424	455	666	1.1e-05	22.3	1453761	1455125	NZ_CP085987.1	1424	0.3648351648351648	0.23873873873873874	-1
Csf4_0_IVA	NZ_CP085987.1_3026	422	666	0.00029	17.6	3195329	3196594	NZ_CP085987.1	3026	0.1848341232227488	0.10510510510510511	1
Csf4_0_IVA	NZ_CP085987.1_4386	445	666	1e-07	29.0	4617359	4618693	NZ_CP085987.1	4386	0.1842696629213483	0.11561561561561562	-1
Csf4_0_IVA	NZ_CP085987.1_474	637	666	4.4e-57	192.2	470310	472220	NZ_CP085987.1	474	0.9183673469387755	0.9024024024024024	1
Csf4_1_IVA1	NZ_CP085987.1_1423	715	802	3e-14	50.3	1451409	1453553	NZ_CP085987.1	1423	0.35664335664335667	0.3316708229426434	-1
Csf4_1_IVA1	NZ_CP085987.1_2357	1170	802	0.028	10.7	2455313	2458822	NZ_CP085987.1	2357	0.11367521367521367	0.16458852867830423	1
Csf4_1_IVA1	NZ_CP085987.1_2853	733	802	0.0059	12.9	3014654	3016852	NZ_CP085987.1	2853	0.1296043656207367	0.11970074812967581	1
Csf4_1_IVA1	NZ_CP085987.1_474	637	802	4.9e-21	72.7	470310	472220	NZ_CP085987.1	474	0.5274725274725275	0.4314214463840399	1
Csf4_2_IVA1	NZ_CP085987.1_474	637	526	5.9e-15	53.0	470310	472220	NZ_CP085987.1	474	0.4003139717425432	0.467680608365019	1
Csf4_3_IVE	NZ_CP085987.1_1423	715	648	0.00016	18.6	1451409	1453553	NZ_CP085987.1	1423	0.3062937062937063	0.31790123456790126	-1
Csf4_3_IVE	NZ_CP085987.1_474	637	648	8.6e-12	42.6	470310	472220	NZ_CP085987.1	474	0.6059654631083202	0.5648148148148148	1
Csm3gr7_7_CAS-III-A-III-D	NZ_CP085987.1_922	407	147	0.0099	13.9	934115	935335	NZ_CP085987.1	922	0.09336609336609336	0.2585034013605442	-1
Csn2_12_CAS-II-A	NZ_CP085987.1_2341	154	257	0.003	15.2	2436847	2437308	NZ_CP085987.1	2341	0.551948051948052	0.30739299610894943	1
Csn2_7_CAS-II-A	NZ_CP085987.1_3094	467	372	2.2	5.3	3274913	3276313	NZ_CP085987.1	3094	0.284796573875803	0.29301075268817206	1
Csn2_7_CAS-II-A	NZ_CP085987.1_31	530	372	0.056	10.5	28885	30474	NZ_CP085987.1	31	0.20566037735849058	0.15053763440860216	-1
Csn2_7_CAS-II-A	NZ_CP085987.1_3397	256	372	0.0069	13.5	3608959	3609726	NZ_CP085987.1	3397	0.2578125	0.1774193548387097	1
Csn2_7_CAS-II-A	NZ_CP085987.1_349	251	372	0.014	12.5	349363	350115	NZ_CP085987.1	349	0.24701195219123506	0.16666666666666666	1
Csn2_7_CAS-II-A	NZ_CP085987.1_596	269	372	0.0082	13.3	601777	602583	NZ_CP085987.1	596	0.3271375464684015	0.23387096774193547	-1
Csn2_7_CAS-II-A	NZ_CP085987.1_61	507	372	0.00069	16.8	64146	65666	NZ_CP085987.1	61	0.2603550295857988	0.23387096774193547	1
Csn2_7_CAS-II-A	NZ_CP085987.1_924	249	372	0.0021	15.2	936578	937324	NZ_CP085987.1	924	0.30522088353413657	0.20430107526881722	-1
Csx17_0_IU	NZ_CP085987.1_3032	114	718	0.033	10.9	3203698	3204039	NZ_CP085987.1	3032	0.7719298245614035	0.12534818941504178	-1
Csx19_20_CAS-III-D	NZ_CP085986.1_55	673	147	0.03	12.1	53269	55287	NZ_CP085986.1	55	0.0549777117384844	0.25170068027210885	1
Csx27_0_CAS-VI-B	NZ_CP085987.1_557	180	238	2.8	6.0	560106	560645	NZ_CP085987.1	557	0.6	0.3697478991596639	-1
Csx28_0_CAS-VI-B	NZ_CP085987.1_2748	105	186	0.028	12.2	2883821	2884135	NZ_CP085987.1	2748	0.45714285714285713	0.26344086021505375	1
Csx3_2_CAS-I-III	NZ_CP085987.1_128	214	277	0.0045	14.2	142431	143072	NZ_CP085987.1	128	0.17757009345794392	0.1371841155234657	1
Csx3_2_CAS-I-III	NZ_CP085987.1_1574	242	277	0.012	12.9	1614709	1615434	NZ_CP085987.1	1574	0.09504132231404959	0.08303249097472924	1
Csx3_2_CAS-I-III	NZ_CP085987.1_1786	424	277	0.033	11.4	1837356	1838627	NZ_CP085987.1	1786	0.11084905660377359	0.17689530685920576	-1
Csx3_2_CAS-I-III	NZ_CP085987.1_3091	455	277	0.004	14.4	3270360	3271724	NZ_CP085987.1	3091	0.06373626373626373	0.09025270758122744	-1
Csx3_2_CAS-I-III	NZ_CP085987.1_4454	302	277	0.029	11.6	4677710	4678615	NZ_CP085987.1	4454	0.076158940397351	0.08303249097472924	1
Csx3_2_CAS-I-III	NZ_CP085987.1_4516	491	277	6.1e-05	20.4	4749612	4751084	NZ_CP085987.1	4516	0.08757637474541752	0.08303249097472924	1
CysH_0_IVB	NZ_CP085987.1_1056	369	249	0.046	11.5	1068826	1069932	NZ_CP085987.1	1056	0.13279132791327913	0.19678714859437751	1
CysH_0_IVB	NZ_CP085987.1_1631	412	249	7.7e-19	66.5	1674167	1675402	NZ_CP085987.1	1631	0.6359223300970874	0.8674698795180723	1
CysH_0_IVB	NZ_CP085987.1_1780	232	249	0.035	11.9	1830346	1831041	NZ_CP085987.1	1780	0.15948275862068967	0.14859437751004015	1
CysH_0_IVB	NZ_CP085987.1_2052	431	249	0.041	11.7	2102206	2103498	NZ_CP085987.1	2052	0.10208816705336426	0.1566265060240964	-1
CysH_0_IVB	NZ_CP085987.1_4011	303	249	2.3e-18	64.9	4214411	4215319	NZ_CP085987.1	4011	0.5643564356435643	0.6706827309236948	-1
CysH_0_IVB	NZ_CP085987.1_4025	245	249	1.2e-18	65.8	4228574	4229308	NZ_CP085987.1	4025	0.7673469387755102	0.7429718875502008	-1
CysH_0_IVB	NZ_CP085987.1_637	312	249	4.8e-06	24.6	642499	643434	NZ_CP085987.1	637	0.28846153846153844	0.3413654618473896	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_183	477	160	8e-18	63.2	204940	206370	NZ_CP085987.1	183	0.48218029350104824	0.98125	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2029	247	160	3e-38	129.6	2078147	2078887	NZ_CP085987.1	2029	0.6761133603238867	0.99375	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2191	784	160	0.00061	18.1	2266735	2269086	NZ_CP085987.1	2191	0.09311224489795919	0.35	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_247	190	160	1.4e-06	26.7	269830	270399	NZ_CP085987.1	247	0.8894736842105263	0.98125	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2531	182	160	2.1e-11	42.3	2644952	2645497	NZ_CP085987.1	2531	0.8626373626373627	0.95625	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_416	233	160	9.500000000000001e-30	102.0	418957	419655	NZ_CP085987.1	416	0.6180257510729614	0.9875	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_859	216	160	3.1e-21	74.3	878394	879041	NZ_CP085987.1	859	0.8101851851851852	0.99375	1
HTH_0_CAS-I-D	NZ_CP085987.1_2814	321	65	0.039	12.0	2961562	2962524	NZ_CP085987.1	2814	0.09345794392523364	0.4461538461538462	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP085987.1_2194	271	284	5.8e-05	20.7	2272932	2273744	NZ_CP085987.1	2194	0.46494464944649444	0.40492957746478875	-1
Mem_DnaJ_0_CAS-III-AM	NZ_CP085987.1_2274	380	284	0.022	12.2	2367415	2368554	NZ_CP085987.1	2274	0.13157894736842105	0.1936619718309859	-1
PD_DExK_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2416	407	159	0.061	11.4	2529036	2530256	NZ_CP085987.1	2416	0.10565110565110565	0.27044025157232704	1
PD_DExK_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3623	368	159	5.000000000000001e-72	239.1	3837372	3838475	NZ_CP085987.1	3623	0.4320652173913043	1.0	-1
PD_DExK_2_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_4563	230	127	0.037	11.7	4823786	4824475	NZ_CP085987.1	4563	0.20869565217391303	0.3779527559055118	1
RT_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3087	312	213	1.4e-21	75.2	3266662	3267597	NZ_CP085987.1	3087	0.6602564102564102	1.0	-1
RT_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3779	255	213	6.2e-15	53.5	3991104	3991868	NZ_CP085987.1	3779	0.5568627450980392	0.6619718309859155	1
RT_0_CAS-III-AM-III-B	NZ_CP085987.1_3087	312	298	8.9e-15	52.5	3266662	3267597	NZ_CP085987.1	3087	0.7243589743589743	0.7651006711409396	-1
RT_0_CAS-III-AM-III-B	NZ_CP085987.1_3779	255	298	2.7e-07	27.9	3991104	3991868	NZ_CP085987.1	3779	0.5215686274509804	0.4395973154362416	1
RecD_0_IVD	NZ_CP085987.1_1163	263	763	0.034	10.3	1176170	1176958	NZ_CP085987.1	1163	0.2585551330798479	0.09043250327653997	-1
RecD_0_IVD	NZ_CP085987.1_1211	685	763	9.4e-05	18.8	1222852	1224906	NZ_CP085987.1	1211	0.17956204379562044	0.1218872870249017	-1
RecD_0_IVD	NZ_CP085987.1_1567	349	763	7.8e-05	19.0	1607762	1608808	NZ_CP085987.1	1567	0.18051575931232092	0.0799475753604194	1
RecD_0_IVD	NZ_CP085987.1_2396	1172	763	0.0028	13.9	2504103	2507618	NZ_CP085987.1	2396	0.11604095563139932	0.1690694626474443	-1
RecD_0_IVD	NZ_CP085987.1_2561	494	763	0.041	10.0	2676570	2678051	NZ_CP085987.1	2561	0.14979757085020243	0.08256880733944955	-1
RecD_0_IVD	NZ_CP085987.1_2993	721	763	0.00016	18.0	3162318	3164480	NZ_CP085987.1	2993	0.21220527045769763	0.19528178243774574	-1
RecD_0_IVD	NZ_CP085987.1_3028	675	763	2.2e-07	27.5	3198234	3200258	NZ_CP085987.1	3028	0.41185185185185186	0.32634338138925295	-1
RecD_0_IVD	NZ_CP085987.1_4071	612	763	1.4e-34	117.4	4284172	4286007	NZ_CP085987.1	4071	0.5179738562091504	0.39580602883355176	-1
RecD_0_IVD	NZ_CP085987.1_649	1301	763	0.00021	17.6	655507	659409	NZ_CP085987.1	649	0.034588777863182166	0.05897771952817824	1
SSgr11_1_CAS-III-F	NZ_CP085987.1_4581	290	97	0.029	12.4	4840629	4841498	NZ_CP085987.1	4581	0.1310344827586207	0.3917525773195876	-1
TPR_0_CAS-III-A	NZ_CP085987.1_306	71	435	0.055	10.6	311279	311491	NZ_CP085987.1	306	0.7746478873239436	0.12183908045977011	1
TPR_0_CAS-III-A	NZ_CP085987.1_3309	71	435	0.00031	18.0	3502441	3502653	NZ_CP085987.1	3309	0.7746478873239436	0.12183908045977011	-1
TPR_0_CAS-III-A	NZ_CP085987.1_459	70	435	0.042	10.9	454979	455188	NZ_CP085987.1	459	0.7857142857142857	0.12183908045977011	1
TPR_0_CAS-III-B	NZ_CP085987.1_3343	1181	488	0.071	9.9	3541656	3545198	NZ_CP085987.1	3343	0.11769686706181202	0.25	1
TniQ_0_CAS-I-F	NZ_CP085987.1_3391	285	139	0.077	12.0	3602314	3603168	NZ_CP085987.1	3391	0.3263157894736842	0.3669064748201439	1
TniQ_1_I-F	NZ_CP085987.1_2676	112	400	0.0045	14.2	2789822	2790157	NZ_CP085987.1	2676	0.33035714285714285	0.0925	1
TnpB_0_Competitive	NZ_CP085987.1_4433	377	400	3.5e-106	353.6	4653124	4654254	NZ_CP085987.1	4433	0.9734748010610079	0.9375	-1
TnpB_1_Competitive	NZ_CP085987.1_4433	377	409	2.7e-84	281.4	4653124	4654254	NZ_CP085987.1	4433	0.9681697612732095	0.9070904645476773	-1
TnsB_0_V-K	NZ_CP085987.1_3814	235	621	0.012	12.0	4027901	4028605	NZ_CP085987.1	3814	0.33617021276595743	0.10789049919484701	-1
TnsB_0_V-K	NZ_CP085987.1_3817	235	621	0.012	12.0	4030648	4031352	NZ_CP085987.1	3817	0.33617021276595743	0.10789049919484701	1
TnsB_0_V-K	NZ_CP085987.1_3823	235	621	0.012	12.0	4035843	4036547	NZ_CP085987.1	3823	0.33617021276595743	0.10789049919484701	-1
TnsB_0_V-K	NZ_CP085987.1_3824	423	621	5.700000000000001e-34	115.4	4036594	4037862	NZ_CP085987.1	3824	0.7754137115839244	0.533011272141707	-1
TnsB_0_V-K	NZ_CP085987.1_3851	235	621	0.012	12.0	4055285	4055989	NZ_CP085987.1	3851	0.33617021276595743	0.10789049919484701	-1
TnsB_0_V-K	NZ_CP085987.1_4256	235	621	0.012	12.0	4482467	4483171	NZ_CP085987.1	4256	0.33617021276595743	0.10789049919484701	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_1280	154	313	0.0082	13.8	1289893	1290354	NZ_CP085987.1	1280	0.2597402597402597	0.12779552715654952	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_1377	253	313	1.1e-05	23.2	1403209	1403967	NZ_CP085987.1	1377	0.17391304347826086	0.14057507987220447	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_1825	231	313	1.3e-79	266.1	1876321	1877013	NZ_CP085987.1	1825	0.9783549783549783	0.7252396166134185	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2125	256	313	2.2e-07	28.8	2187996	2188763	NZ_CP085987.1	2125	0.3515625	0.28434504792332266	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2349	922	313	0.00089	17.0	2444749	2447514	NZ_CP085987.1	2349	0.07483731019522777	0.22364217252396165	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2435	638	313	1.3e-06	26.3	2548211	2550124	NZ_CP085987.1	2435	0.14420062695924765	0.18210862619808307	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2502	252	313	0.0012	16.5	2616594	2617349	NZ_CP085987.1	2502	0.15873015873015872	0.12779552715654952	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2814	321	313	0.037	11.7	2961562	2962524	NZ_CP085987.1	2814	0.1557632398753894	0.16293929712460065	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_2925	268	313	7.4e-06	23.8	3083655	3084458	NZ_CP085987.1	2925	0.1417910447761194	0.1182108626198083	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3140	262	313	0.01	13.5	3324316	3325101	NZ_CP085987.1	3140	0.1450381679389313	0.12140575079872204	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3435	253	313	1.8e-06	25.8	3651889	3652647	NZ_CP085987.1	3435	0.1857707509881423	0.1501597444089457	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3702	278	313	1.8e-05	22.5	3916823	3917656	NZ_CP085987.1	3702	0.17266187050359713	0.15335463258785942	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3914	258	313	2.9e-05	21.9	4121654	4122427	NZ_CP085987.1	3914	0.21705426356589147	0.19169329073482427	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_3995	255	313	1e-05	23.4	4201844	4202608	NZ_CP085987.1	3995	0.19215686274509805	0.15654952076677317	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_4058	237	313	6.8e-10	37.1	4271892	4272602	NZ_CP085987.1	4058	0.26582278481012656	0.20766773162939298	1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_588	241	313	0.0091	13.7	591080	591802	NZ_CP085987.1	588	0.12863070539419086	0.09904153354632587	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_673	264	313	0.0056	14.4	683385	684176	NZ_CP085987.1	673	0.15151515151515152	0.12779552715654952	-1
WYL_0_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_910	409	313	0.00017	19.4	924711	925937	NZ_CP085987.1	910	0.254278728606357	0.34824281150159747	1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_1447	766	172	0.0082	14.4	1472182	1474479	NZ_CP085987.1	1447	0.07963446475195822	0.3372093023255814	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_1825	231	172	9.4e-19	66.3	1876321	1877013	NZ_CP085987.1	1825	0.3852813852813853	0.5116279069767442	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_CP085987.1_8	789	172	0.02	13.1	7385	9751	NZ_CP085987.1	8	0.1596958174904943	0.5872093023255814	1
htpX_0_CAS-III-B	NZ_CP085987.1_1303	254	343	0.034	11.4	1318613	1319374	NZ_CP085987.1	1303	0.2283464566929134	0.18075801749271136	-1
htpX_0_CAS-III-B	NZ_CP085987.1_4155	253	343	0.0021	15.4	4377838	4378596	NZ_CP085987.1	4155	0.22924901185770752	0.18075801749271136	1
htpX_0_CAS-III-B	NZ_CP085987.1_452	294	343	5.7e-28	96.1	449795	450676	NZ_CP085987.1	452	0.8367346938775511	0.7842565597667639	1
tm_4_0_CAS-VI-B	NZ_CP085987.1_4243	65	225	0.017	13.3	4467714	4467908	NZ_CP085987.1	4243	0.7384615384615385	0.2088888888888889	-1
